Function,Class
3710386421,0
3139324910,0
929526647,1
262174544,1
14647543,1
705679247,1
4735001,1
2682281760,1
4076901734,0
2149613752,1
4280461465,1
3349172143,1
2910793015,0
2530005640,0
2935467511,1
3875990282,1
2286913359,1
1094815166,0
4204806826,1
579346100,0
926965192,1
4291614549,1
2433845930,1
705224159,1
3982161402,1
100445999,1
1143142327,1
301546748,1
1161774523,1
2216758404,0
321089568,1
2290557650,0
411017471,1
3616535813,1
4683791,1
554805634,1
600354810,0
3320178127,1
1291535552,1
2030040447,1
150146210,0
813220095,1
924983850,1
1509101552,0
1333002065,1
316840554,0
2987053706,1
899210717,1
4292999904,0
3554615871,1
2581266627,0
1147445922,1
2738877363,1
1711326117,0
241372870,1
4287954864,1
1717344668,1
3579294523,1
1141674800,1
3149804082,1
1052495099,1
1606375432,1
3720167432,1
2920281344,1
3387672292,0
899627007,1
2162721020,1
3423809997,1
4027510814,1
1088969727,1
4181021599,0
3099328409,1
2720167903,1
6877349,1
4193278293,1
3659875515,1
3150761731,1
1521132712,0
1794326438,0
1398080501,0
1692953832,1
1916992704,1
2374136450,0
4289986513,1
4220145487,1
1356813585,1
4279185604,1
1595408133,1
3049197977,1
4089180410,0
205020284,1
2334391103,1
4294385523,1
1982922543,1
2380763055,1
24978,1
259216721,1
68059168,1
2717928831,1
2612727563,1
2136668016,1
4261737556,1
88386490,1
1517859960,1
1609181823,1
1554249462,0
552935938,1
2148483,1
2611722424,1
4123396806,0
2512427568,0
2007890602,1
539148206,1
1518058410,0
2967302389,1
1591598813,1
496537519,1
4204579228,0
3431752229,1
603815805,1
2654142532,1
4218550781,1
792669645,1
865892312,0
1953772272,1
1664050163,1
1106919841,1
2688557088,1
249409535,1
1374744913,1
1515870376,0
2648033535,0
707335461,1
709200426,0
3710757466,0
4244403301,1
2577003353,0
818915935,1
4282346229,1
2298848512,1
55971059,0
3178567935,1
286521787,1
87832124,0
2687123247,1
1683236117,1
1513639992,1
3807395679,1
3214781951,1
1275645115,1
3666869163,1
3017215959,0
1330106317,1
1938584537,0
894767377,1
1884172430,1
911541797,1
3258072370,0
1312489459,1
550891767,1
3222026994,0
665815261,1
3645946272,0
2012600183,1
3254832452,1
1571671214,1
2550145600,1
2223277203,1
1818746367,1
1329659904,1
72010952,1
12842294,0
3053777136,1
3253878514,0
3301222757,1
4205707253,1
848035874,1
2399973034,1
1594208047,1
573825520,0
2852493622,0
2865516424,1
117962804,0
4279356626,1
300724640,0
150813891,1
2318531313,1
1442397115,1
2408112120,0
1805330311,1
762830215,0
3146642355,1
3614930773,1
4132396895,1
3228188522,0
1694563632,1
768352819,0
490551089,1
2968583955,1
1058799101,1
770712304,0
4289068116,0
1303350671,1
4126596478,1
2871720575,1
1526246040,1
1577906947,1
661687807,1
1009897420,1
326447999,1
3416943018,1
1042995914,1
540069515,0
3035544545,0
3479895129,0
13651344,1
1348100969,0
3953822720,1
2146701141,1
117943548,1
4291461375,1
3970621568,1
1436891085,1
1661298959,0
3434192991,1
2131217660,1
263170766,1
1443059369,0
2021121490,0
889532737,1
485172443,1
4283700480,1
3025845162,0
101077249,1
4281358467,1
4038041681,1
3665484376,1
3690707839,1
716352248,1
3487022071,0
4288674197,1
1684038246,1
1843555794,1
3283922928,1
2628738924,0
808504933,1
4114192725,0
1970649414,0
657165902,1
4289409141,0
16203991,1
2285074627,0
4291559968,1
2863290977,1
2858086142,0
2348759946,1
2379188940,1
2690424897,1
1280095001,0
1142851794,0
3149139712,0
84266888,1
446372607,1
2207492795,1
290242319,1
3808424954,1
2088189235,0
1563036684,1
3287757655,1
2331655934,1
3713354064,1
2737884364,1
13565887,1
3361725903,1
80675037,1
1457475151,0
1080438884,1
1767520522,0
1617342515,1
3024363025,0
3003097087,1
3718291551,1
1730390971,1
4093399464,0
127405464,1
92493254,1
487737415,0
1550779184,0
1467453427,1
31392223,1
4228845231,1
3457153015,1
1610566728,1
1094766543,1
4245020655,1
1131402111,1
4039649263,1
2981332403,1
2769261973,0
2910785285,1
4231395319,1
5914469,0
3138063950,1
277348489,1
525678672,1
1600046286,1
4287999850,1
4134445226,1
3368861753,1
3272569942,1
1441127904,1
2002093914,0
1515865333,1
1771451190,1
1853017920,1
2290566324,0
67697679,1
521697279,1
1340403456,1
2545418447,1
3083826175,1
425044640,1
2135606211,1
1515570079,1
1547505471,1
3579125964,1
4193889286,0
3111495916,1
2935259127,1
4285726974,1
2784320249,1
2125380232,1
1555091711,1
1007651824,1
1661796159,1
4256125103,1
2064309248,0
597897970,0
2020798714,0
1060333167,0
1331875618,1
458439507,1
1150677232,1
2384544836,1
3216650432,1
2684615424,1
458268927,1
1195860289,1
14487341,0
3082010530,1
3237000177,1
167119162,0
257926517,1
3371236606,1
407637967,1
3755991026,0
3218141952,1
4150416418,1
2374880607,1
3460263935,1
468640768,1
1035387,1
3786727867,0
3016555268,1
2821700539,1
3618620323,1
3473916173,1
4294725211,1
835467827,1
1459508823,0
370481445,1
2108567722,0
1369288366,0
3849712125,1
4126213646,1
3975057373,1
3963924664,1
3275502130,0
571593246,0
592507040,1
1379982784,1
442105984,1
2771428709,0
117781435,1
58457271,1
521876287,1
2025551796,0
2972774400,1
3228628172,1
929249138,1
4063289173,1
3967844607,0
2795900147,0
3369862148,1
177407388,0
3789627840,0
868352130,1
4279025422,1
956265728,1
2430984421,1
365974,1
3742051886,1
3505937407,1
2936065872,1
1555099136,1
575146496,1
872350977,0
2007282464,1
2733695504,1
4075987536,0
1065335121,1
4047770100,0
17629959,0
1900809228,1
1767505971,0
1010585648,1
2148644791,1
3405873153,1
10092396,1
1778447869,1
1564507985,1
134650262,1
3857039553,1
4286522050,1
1712656721,1
3774566907,1
235816614,1
4290469290,1
1124093132,1
3443579985,1
4009627965,0
1576373496,0
742719487,1
4080228812,0
876362480,1
1432775775,0
1030856017,1
2158013180,1
3175415261,1
1981562687,1
3790448041,0
809278102,0
1647805143,1
2943111328,0
537968880,1
2936704204,1
197656524,1
3388666051,0
3385445883,0
3276523841,0
2885528285,1
1145787818,0
2835216391,1
3149980304,1
2081210623,1
154798533,0
1921528678,1
2248467170,1
1700724736,1
4272619947,0
2004287679,1
4160032524,1
3213687036,1
1280066492,0
168114633,0
73537954,1
4286436221,1
805530201,0
4293672936,1
4288347987,1
1559376691,1
4244674826,1
4290502035,1
2428543987,0
4130776678,0
3302775900,1
4082760707,0
1788199680,1
46835,1
1439455939,0
130944768,1
573815728,1
13607631,1
184273032,1
3385213262,0
3301986127,1
271462412,1
2233680896,1
3372550854,0
1352659007,0
839073283,1
4007089516,1
3081811719,0
2319765445,1
4043102452,1
55970982,0
2856331392,1
540352625,1
3236675820,1
17432562,1
4168843071,1
453691946,1
4148295500,1
3204770554,1
2340646775,1
2283112576,0
3078044511,1
1665242033,0
4269603667,1
1086996592,1
1014887770,1
956465666,1
215616648,1
1866825669,1
4242541811,1
1608506781,1
825746679,1
13140544,1
3235459257,0
936493009,1
2479054944,1
181399787,1
3827887650,0
4259272927,1
2550309384,0
92819932,1
3278442330,0
524631863,1
1565913395,1
795856727,1
1448763488,1
1937210235,1
1566440853,1
2479067970,1
3223865384,1
864563504,1
1852247043,0
50591143,1
583811324,1
3191979634,0
3372552131,0
15619967,1
872393916,1
1506870276,1
551571963,1
4114204170,0
4294839518,1
15947097,0
3208982730,1
1625881852,1
3272554762,0
84889070,1
835465485,1
2684358939,1
3207660291,1
454798331,1
1682711040,1
133695284,0
10092570,1
2885591280,0
2827724801,1
1733123549,1
3140467618,1
14572138,1
1190956028,1
2871462400,1
1310019089,1
536807952,1
4101504972,1
2931773279,1
10838694,1
4140038336,1
4043284494,1
638547743,1
957009100,0
1936781548,1
1070591219,1
2755443711,1
177409942,0
4124275187,1
4007525064,0
2483459830,1
2438714715,1
2700473807,1
596378512,1
163929232,0
858839401,1
2410006309,1
454494991,1
2864905999,1
3088007423,1
1764980770,0
2296805375,1
275714404,1
1040136968,1
3148659512,1
2662250870,1
538983215,1
997881200,1
2844501636,0
3762671717,1
2482347258,0
2885634143,1
531278370,1
4082745450,0
854554521,1
1509644637,0
183829961,0
3137597415,1
1602189903,1
3211767552,1
938388732,1
3971212220,1
3754945280,1
2158526540,1
2138110715,1
2292873301,0
268367274,1
1515869948,0
3608925992,0
2138199360,1
1347443209,1
1785702051,0
2701096107,1
1068564387,1
4294960713,1
3698523127,1
15964522,0
1330625109,1
5304914,1
2286199906,1
2866651344,0
3397575202,1
2689615032,1
700917195,1
2141749119,1
1567977078,1
3326818785,1
2555164799,1
1002748864,1
3249549488,1
183544763,1
2995600013,1
1329598463,1
1067584524,1
1936972070,0
4197715724,1
537038896,1
4034636441,1
255591881,0
1129060117,1
1398080261,1
315241395,1
3569647776,1
1931702527,1
907032128,1
287218070,0
2868865719,1
838170037,1
657324784,0
3152937184,0
279609181,1
2578041337,0
366332010,1
4243827033,0
65331023,1
573510129,0
3873867494,1
100584954,0
2302642483,1
3755339744,0
2419761929,0
3147337744,1
106366199,1
468390932,0
281545992,1
1664307455,0
2478821151,1
2181039722,1
3887030799,1
712157,1
901764561,1
4272869713,1
3804771000,0
2550674235,1
3671165068,1
4159602653,1
3288379116,1
2425406831,0
4024369887,1
2583661295,1
1784233740,0
31473840,0
584157261,1
3473404679,1
4004131426,1
1711319572,1
2508522895,1
725297407,0
2141203034,1
3585334656,1
1145979939,1
3427030509,1
4223205116,1
816574719,1
3137297791,1
930546603,1
3474277695,0
755964943,1
3690028945,1
214749714,1
1060122660,1
3391648,1
2703302913,1
2328843516,0
810614588,1
4236194167,1
4196593442,1
792932166,1
3228565328,0
1148694706,1
2216919045,1
1610577295,1
2201216511,1
2344336311,1
2290091,1
904691456,1
4028629188,1
3713393578,1
4142294783,1
3856509597,1
586169147,1
289684860,0
1063649127,1
3282174114,1
261030410,1
2475929443,0
117920256,1
3437232040,1
4207917260,1
4238343365,1
3082270791,0
2846534128,1
862581673,0
2571934024,1
3199481404,0
3301223407,1
1431646117,1
3773364138,1
3245334015,1
4276485793,1
2219057411,1
4168610303,1
740283167,0
3234191319,1
3699962871,1
2522270732,0
3288335122,1
2476448158,1
1204881153,1
3714252714,1
2683540307,1
4008445405,1
2105374709,1
1024079626,1
1954352911,1
1436114796,0
544599159,1
1426448469,1
796534909,1
4063089197,1
29437935,1
1133367247,1
2154880853,1
3483357177,0
3527800314,1
3494895615,1
83628531,1
1583338692,1
4223286067,1
2105525589,1
2188533679,0
925350027,1
1609654187,1
2522234108,0
4289790020,1
2864414483,1
2477850384,1
192360239,1
4261706772,1
1070561978,1
1341864823,1
3664782704,0
428509738,0
824717372,1
1387062700,1
1089593568,1
1414797385,1
1575403434,1
2299628042,1
53541066,0
3305041144,1
2120177109,1
2237179225,1
1564161467,1
3857502207,1
3620671807,1
869601247,1
905625584,1
4273261184,1
757211869,0
2595968087,1
3177037781,1
3898218405,1
1048038451,1
3775995422,0
3439382511,1
1728441924,1
317569261,0
723708480,1
388434687,1
3721723919,1
151031859,0
3124655991,1
187856,0
1590434559,1
3439266306,1
56036526,0
3871078359,1
1726777836,1
1494001923,0
4290490480,1
1566326988,1
2689604587,0
4238375080,1
3993821794,1
805310302,1
320868403,1
4291562735,1
1070536074,0
2688609023,1
2769030276,0
3808444672,1
4220059658,1
1524195293,1
2292859170,1
657930811,1
4080249964,0
4007440133,1
1137574656,1
1189085184,1
2138796371,1
353370114,1
2022198084,0
4279283466,1
2946992008,1
3121348367,1
171325750,0
3144724599,0
4092853417,0
2004642940,1
3250650581,1
4193801717,1
179564535,1
838883152,1
3485531088,1
3884187455,1
4157582095,1
3241263136,1
1957690511,1
3707725430,1
1509992947,0
1408868149,0
213924670,1
807071766,1
4025444171,1
85206837,1
3225141308,1
42155779,1
4261990223,1
4280802615,1
1452933936,0
62934911,1
2145172360,1
3352495440,0
3005421327,1
182400887,1
4157461757,1
3084759543,1
2368175575,0
4110331460,1
1617097330,1
4197857781,0
2000979148,1
3003131301,1
2951744780,1
3206151216,1
359747953,1
3521058911,1
3296159325,1
1013758139,1
353756510,1
3487518527,1
3429497945,0
2590673787,0
1605319113,0
1341453380,1
578243660,1
42002538,1
2700462655,1
2135841536,1
1970438280,0
1681081904,1
814708106,1
1357700096,1
2780529032,1
2593824762,0
1700409584,0
1077950771,1
440357619,0
1697645398,0
258628159,0
3724481330,1
1282178043,1
3284351170,0
2835568214,0
4040883711,1
4159602630,1
3685264607,1
2957294400,0
3710285708,1
4239174140,1
3233826001,1
2868636177,1
3949391428,1
2948310497,1
1869572011,1
319970397,1
2292877141,0
1423818749,1
133695359,1
3716872183,1
4114197094,0
2586876313,0
310945842,1
1254776703,1
2105372685,0
825334628,0
3199300221,0
2016989007,1
972384677,0
4119984792,0
4098915954,1
2951167911,1
3622107108,1
1196543936,1
163967807,0
1334460586,1
4005290611,1
928481267,1
4294934382,1
2872486857,1
3508612641,0
1955947925,1
1957610734,1
3125149568,1
1842755867,1
3431528275,1
1609954396,0
3142298197,0
3122854643,1
2850374673,1
1148941899,1
1610587357,1
3523223265,1
4062409727,1
2277494655,1
3934811409,1
3716682001,0
4217058075,1
2699841651,0
260176,1
3574954815,1
1194821640,0
4294475607,1
3079462399,1
930465759,1
1882452143,1
875203268,1
4200791722,1
2701131514,1
14207312,1
1147135716,1
4279300341,1
2813665809,0
984544,1
2855471763,0
427635005,1
1344290866,1
3221288836,1
1892701461,1
468726720,1
3167661,1
213954261,0
1357963280,1
1215774464,0
2063588861,1
1022425654,0
1766567685,1
223685901,1
3271571706,0
1023155420,1
2566936271,0
3250667201,0
858515371,1
203126579,1
1078230141,1
585266368,1
368132049,1
962540373,0
4223333563,1
4123575546,0
785184755,1
4282605536,1
3090395852,1
2104868024,0
16872178,1
1277296800,1
101026189,1
1934854154,1
2136945945,1
2881744896,1
54853448,1
959675711,1
3233973446,1
898629597,1
872111198,1
4024437251,1
3105090796,0
642039876,1
492658645,1
2801555968,0
56369620,1
3696611408,1
868250435,1
87493326,0
299676124,1
1609909185,0
4279853053,1
1523732696,0
1966473105,1
521968925,1
2563847167,1
535639973,1
1181097759,1
3505381471,1
2013215167,1
1945596902,1
2004201471,1
4244422652,1
2599432282,0
1310397765,1
1880567811,1
4145221632,1
267909553,1
4194990682,1
1394299699,1
2800133638,1
61460325,0
34253363,1
487915509,1
2222228603,0
1372606929,1
2279077028,1
3589133701,1
2776925320,0
4131059397,0
501390945,1
3287299589,0
4227529648,1
2891754331,1
984248046,1
4106678400,1
3145256719,1
1928813135,1
858838464,1
4292683438,1
2577640080,1
2012690944,1
4293894390,1
573374704,0
357650516,1
4232365381,1
3051464181,1
1903267759,1
2444333499,1
2223286944,1
1360390673,1
2701679965,1
4043829747,1
1965392900,1
4294932825,1
16712768,0
2145678240,1
2729538129,0
1785920383,1
1374942668,1
2005742537,0
4286591889,1
3385581053,1
3029377152,1
168473628,1
1057191765,1
2977792637,0
3137387067,1
4043308361,1
1610615825,1
4193454348,1
3586164976,1
4063994047,1
3978440959,0
2641407744,1
3364474060,1
3430977664,1
3540045827,1
1160417279,1
4077859837,1
231312841,1
2740317439,1
1442119684,1
1978668304,1
1059749700,0
324907997,1
4266974718,1
4283771045,1
1170754764,1
2351390559,1
3751395103,1
1442827484,1
3279369095,0
2566937283,0
3760868479,1
4037726856,0
3977112865,1
3489437094,0
2967683856,1
1426110358,1
1051620066,1
856424461,1
1426112768,1
777911029,0
598357947,1
4150583908,1
2333247512,1
3175104335,1
3396353983,1
2521798388,1
84883139,0
13575469,1
834474269,1
4280549038,1
1717983143,1
3963358396,1
2689595519,1
3742429013,1
4030753407,1
137479995,1
3305242752,1
925346217,1
2685071536,0
465252914,1
1058084147,0
2628728325,0
2231304287,1
16042228,1
3476012987,1
2323352287,1
859505049,1
4244896855,0
322428317,1
869268208,1
639046933,1
3848662381,1
4143319493,0
2577455496,1
895825306,1
1136440243,0
3706597905,1
122621823,1
2059141103,1
2267198481,0
3639623509,1
4240222910,1
1305437605,1
87229783,1
15764605,1
3435385565,0
2428866671,0
4027642355,1
2316672927,0
2164784127,1
3080030117,0
2283988287,1
262472534,0
2474661717,0
2362194296,1
354811253,1
212464636,0
3354328791,1
2864236799,0
4143220356,1
528437493,0
3939028173,1
1313651481,1
4233506864,0
796887615,1
3138433040,1
2382315605,1
3640674304,1
2144669380,1
3040290567,1
1714238225,1
109487397,1
184351231,1
272826304,1
1004486622,1
993947246,1
3715213870,1
2477876033,0
3732198008,0
2821473356,1
3477047577,0
1204792741,1
252349146,1
2360541119,1
2083570639,1
1007665674,0
3969929436,0
800063409,1
3859601919,1
4278255818,1
287497724,1
866816778,0
3514799551,1
3129588342,0
1148653618,1
802136812,0
1728595848,1
2511840647,0
4030263295,1
4210054595,1
2530388718,0
4057828829,1
940130303,1
3145673523,0
2146189164,1
2690618272,0
235840753,0
59376773,1
3994344743,0
2501749282,0
571137397,1
3440626880,1
1425275985,0
2721823679,1
1203259464,0
2276755643,0
116781824,0
3993027358,1
4171757472,1
3157570483,1
255848554,0
4211040031,1
3274911010,0
2700837002,1
3974935728,1
797376767,1
207458223,1
3236153599,1
2292873381,0
2948530350,1
3723831887,1
3952929578,1
1387090514,0
2776049463,1
2935668459,1
1697666646,0
492428744,1
2214863103,1
134594565,1
3455647197,1
3788021,0
796257701,0
1610241979,1
4160204623,1
6696038,1
3221020656,1
1295725381,1
1604335882,0
3274544413,1
1442578317,1
3806504864,1
1785637534,1
1704552086,1
458615488,0
2309042947,1
2431549644,1
4053971899,1
544571187,0
4110450570,1
4158454492,1
674640691,1
58694591,1
1211385876,1
2629353391,1
3189677116,0
2500640857,0
2409033881,1
3705431136,1
3300596073,1
1006341307,1
2004041693,1
2449973847,1
3222423578,1
3124246783,0
1358916803,0
1187673983,1
2860766163,1
4227793086,1
4123653471,1
2505688329,0
3431005649,1
973718793,0
1155313612,1
1348470069,0
1441831228,0
1664503862,0
709503541,1
1553745992,1
4115767313,1
589439235,1
3769642285,1
72695876,1
2145367008,0
2077887178,0
2868187045,1
4072955855,1
1350236146,1
3824017919,1
2163264223,1
3972824200,1
4018011131,1
2885681065,1
1593777181,1
2054949580,1
1490705151,1
2145345346,1
3061266231,1
858985529,1
978285941,1
4059152587,1
202247364,1
855031551,1
3740930234,1
4081078527,1
206435298,1
61411162,0
2163543133,0
3014900803,0
4090448707,1
52940749,1
1544519539,1
3187642623,1
3939110400,1
2113696255,1
3453333445,1
63449,1
78152872,1
1667496502,0
4172863739,1
3425046447,1
4174363035,1
3018765550,1
8934640,1
4119852895,1
4478455,1
860098550,1
151599813,0
3860987904,1
2290560290,0
305887061,1
1332972535,1
520916204,1
2509573209,0
3213637504,1
4004174472,1
196865550,0
4156945862,1
1937035740,0
1593965992,1
260927301,1
547402147,1
2567123881,0
1001098187,1
584594377,0
573798015,1
1482117204,1
867152643,1
3144915391,1
12836126,0
1518840456,0
3360180351,1
2412773506,1
898972957,1
555757552,1
3284161347,1
3579833887,1
4055952512,1
4243852324,1
791617577,1
3491549231,0
705174847,1
2941194183,1
2365194235,1
13579078,1
1559560277,1
2135849823,1
740306160,0
2593869875,1
3235738845,1
3793871393,0
2575853944,0
1948520755,1
3285971193,0
3639275263,1
1588524538,1
4201804352,1
37719871,1
2707316318,0
2316640392,1
4044356611,1
282948725,0
2783710460,1
2627167895,1
1005286211,1
3622823919,1
1288675215,1
960072073,1
465395573,1
4278322481,1
922533116,1
1543339967,1
3773497294,1
4278570964,1
4028673184,1
1383537339,0
3337946618,0
2854117295,1
2685054965,0
264434435,1
267445583,1
2067515464,1
2768251660,1
890445075,1
1212690319,1
3477442441,1
489731568,1
319660,1
3823937452,1
1166933893,1
3385232770,0
3279434632,0
4210411833,0
2934236772,1
3209867023,1
4284151542,1
4094644063,1
640295185,1
916257360,0
869453021,0
50466062,1
3909051135,1
2321489887,1
782902408,1
1148127759,1
989509104,1
848414779,1
561311419,0
2122251067,1
1721336923,1
2862625593,0
1144437555,1
3920235275,1
3564492629,1
11508022,0
4291714924,1
3425698822,1
16885402,1
3148480656,1
3234860558,1
1498764906,1
1002884243,1
3690675985,1
136292488,1
2945401024,1
2209006506,1
1003343415,0
2863908031,1
3191650328,1
3873417888,1
4045537025,1
76521615,1
857423635,1
3471635700,1
454371879,0
2357644438,1
532353307,1
2504557944,1
7669028,1
1040135484,1
3447011319,0
1283404545,1
2227389635,1
96717071,0
1196765201,1
3237306493,1
3428828381,1
1595879739,1
2868876991,1
2943394000,1
1987442932,1
3206066416,1
2699747413,1
4256035827,1
177167199,1
3051437327,1
3721579580,0
3417639967,1
2863319501,1
1437291929,1
2472502115,0
3212816261,1
1431094195,1
4123421804,0
2550113015,1
1943055082,0
4278155379,1
3937315567,1
2557853567,0
2483307524,1
362381277,1
796603219,1
1999865804,0
2879411679,1
4167039054,1
4282161498,0
159907908,1
331024110,1
1438942719,1
2685026324,1
3503993087,1
905512697,0
1530646275,1
1517840968,0
153355552,1
1061105818,0
3711958832,1
2792007295,1
1868617045,1
261885790,1
16895931,1
1670603631,1
3140722977,0
1708065788,0
2268297155,0
3368087531,1
2687723263,1
2103647,1
12316852,0
2951352277,1
2157178,1
2980204914,0
2813010602,1
3710722781,0
4244144040,1
252654405,1
265247333,0
3018813647,1
1040322048,1
3489779936,0
3298017411,1
2683428695,1
1520193690,1
1132664451,1
2024441946,0
4265631308,1
498986405,0
1436091769,1
2734094259,1
3942253607,1
1650623267,1
3947122943,0
2960177855,1
2865433103,1
2085967184,1
1364982512,1
3606972158,1
1262767028,0
3303818244,1
392032853,1
2866827360,1
4241245428,0
859784264,0
337118617,1
599848432,1
302209539,0
2965047159,0
579339775,1
2800808869,0
10042533,0
1145331956,1
3929260544,1
1088771328,1
2564406003,1
4116665596,0
3224409551,0
3810267923,0
2673837487,1
3721550421,0
3658145655,1
772158256,1
3432535376,1
1427985701,1
2275594191,1
3942510080,1
1820222564,1
4107566975,1
3388649372,0
1375550399,1
24318,1
1898256194,1
3024359905,0
2691495225,0
1165321216,1
1735730469,1
3134255349,1
3017785263,1
3721527808,1
1571426287,0
53540549,0
564735397,0
2696588010,1
2183688920,0
826134477,1
539669823,1
1567544790,1
254255055,1
1067057392,1
2579216763,1
1144829132,0
1969061237,1
2436756415,1
1062850473,0
2265287173,1
3280455298,0
419089658,1
1568623650,1
2078068428,0
4277149920,1
2677249433,0
1358601466,0
5924412,0
303173652,1
3308949648,0
1040137704,1
3200159090,0
1997537290,1
1044110363,1
4009688863,0
795332515,1
2138900480,1
1426603967,1
150990827,1
3671007951,1
2587535625,0
865677413,0
3937069631,1
2067772913,1
3278244442,1
299962367,0
219097120,1
210517919,0
1484611061,1
2332023347,1
4285912063,1
1716798583,1
3836081418,1
18023347,1
3222560785,1
1415894357,1
133170687,1
1425796945,1
858943266,1
3455014357,1
2570714617,1
4106748104,1
2725719887,1
3481325552,1
4149278651,1
3481843647,1
4059135923,1
4203480128,0
75761856,1
4274897869,1
3623826688,1
3727596138,0
517838421,0
285412621,1
4088856780,1
1945326290,1
96995993,1
2857740613,1
131813327,1
2694899885,1
2267908897,0
1785293507,1
1674373922,1
3219894101,1
298032067,1
2820683245,1
855601160,1
142280715,1
3431491755,1
207159466,0
2291090676,0
3155165356,1
1678860609,1
805535987,1
3716013550,1
2578165675,1
1140883620,1
944787536,1
2001860091,1
2506445217,1
1615634442,1
3285658623,0
1073012495,1
2827501310,1
1626685520,1
4006796769,0
4277880403,1
1515844953,1
3650738571,1
3726547546,0
2869103790,0
45809848,1
3021030625,0
301134114,0
2293964987,1
2965053483,1
2155921629,1
505248511,1
885784575,1
217550799,1
3674167569,1
1360267015,1
2054549230,1
2955988799,1
2399137467,0
872953908,1
245367807,1
1403058442,0
2919017676,1
1377107,1
1789315590,0
2965282991,0
2139084074,0
1836447861,1
1409603857,1
213905971,0
3124754655,1
4225707863,1
3523271951,0
250597087,1
4024496115,1
4262456560,1
335265707,1
2941535557,1
30254591,1
1891663424,1
2074794730,0
1785394420,1
814544008,1
205815133,1
360181743,1
293027904,1
1149784324,1
4155504544,1
3772813646,1
3138368512,0
1353665968,1
1890639008,0
1470304239,0
3638044632,0
1245731520,1
411701503,1
269752604,1
2528953331,1
4005831300,1
584913182,0
473834241,1
821690376,1
4290715820,1
1517967199,1
3270484735,0
2118065949,1
2160873560,1
286334348,1
2901738717,1
1191432135,1
4290736287,1
1604326272,0
2682961834,1
1530985192,1
3360218890,1
1968306521,1
2650251063,1
1074679838,1
364123156,1
4131038826,0
235887347,1
3472923989,1
1116734112,1
3288028019,1
2980752049,1
320894836,1
2426438154,0
3146255872,1
414296736,1
1196753056,1
3757439478,1
3342338827,0
3809733868,0
4294963060,1
4243848358,0
3019087839,1
1286136992,1
1626005706,1
3481512104,1
1164281317,1
1593269760,1
3483094803,1
2717929713,0
1934823683,1
465292797,1
4294606776,1
2510681581,1
2112519645,1
3861031628,1
1528519518,1
1944191936,1
1433040712,0
2298296575,1
4279549491,1
56077,1
3439306635,1
1169934647,1
2800956262,0
1745197482,1
1139755759,1
3821740680,0
604963855,1
894449088,1
1008269301,1
2289596296,0
132392420,1
3050698225,1
208667404,1
3867731855,1
187402415,1
2357177919,1
4079200424,1
67470275,1
3145221256,0
2685031417,0
637955822,1
469441009,1
3306512149,1
2291093316,0
4277142275,1
2932678093,1
100283958,0
3713384432,1
1161031099,1
4194365685,1
251645699,1
769489032,0
3355508646,1
2273883204,0
909719285,0
3204317354,1
3435617621,1
268382211,1
3427015732,0
3794722847,1
218040561,1
3773697501,0
4286313949,1
425049328,1
252363577,0
1014512759,0
4230165229,1
3409136443,1
1789541375,1
607038126,1
858521770,1
270668067,1
3743383564,1
4231061327,1
3720402244,1
527775493,1
849184938,1
2795865223,0
3435973131,1
3051368736,1
690528552,1
3006479411,1
2240120309,0
2947541659,1
869069657,0
578425179,0
602080239,1
4261257079,1
121088907,1
2677379993,0
120008448,1
79889558,1
529037277,1
854598400,1
2946495870,1
4199808769,1
1189279487,1
2826545160,1
2266497015,1
301014289,1
1889563391,1
3152064750,0
3754939696,1
1347777117,1
2084310067,1
1432748178,1
2263285751,1
3608892379,1
1230850141,1
1325320360,1
1975350493,1
4288299007,1
981433392,1
2903303620,1
2289613643,0
4093837090,1
2916145677,1
1653777106,1
3719918965,0
2701173258,1
2069683167,1
573439759,0
4235713535,1
4151312448,1
2825447464,1
183388398,1
655677460,0
4161221639,0
3860420439,1
1541102075,1
1358897248,1
2941254619,1
1783649791,1
4227794141,1
2868619516,1
207247631,0
2940504575,1
2864884424,1
1891294446,0
842207292,1
2897192015,1
2939547589,1
84786141,1
264696053,0
4024176860,0
4289330855,1
581566873,1
3210566234,1
3427059780,1
3974376996,1
1448502735,0
3225403568,1
3752843938,1
310933265,1
2216773764,0
2935988303,1
1777398256,1
4112560672,1
96882835,0
3423929349,1
4026790336,1
4205770153,1
4284114498,0
1192409106,0
624295933,1
809159722,0
4290207505,1
3271610883,1
1626111989,0
3089797119,1
4038392515,1
4199841620,1
2795722064,0
4220189689,1
757172107,0
1594859697,1
4113693384,0
517280218,1
3086219504,1
3754853516,1
3873293824,1
872376311,1
1060314898,1
1281316164,0
1061492175,0
2510669301,0
2071165755,1
3284349634,0
1600065303,1
3655140829,1
3352102853,1
2891768273,1
3724488176,0
3952075659,1
407899216,1
4294943652,1
3369009088,1
581605205,1
3149745893,1
3556139007,1
3280207100,1
796655547,1
1119916224,0
3162486399,1
4040338175,1
4149389826,1
3438165217,0
1705611408,1
642846993,1
2072740996,0
3994110788,0
856651247,1
3233300506,1
1079004367,1
253726479,1
1957057792,1
3153129664,1
1023398417,0
2695211527,1
869027265,1
4125419552,1
2695932858,0
1442706385,1
3545758685,1
4244449063,1
267845621,1
966342214,1
3465161472,1
1971892392,0
1930164131,1
1443063141,0
3526221101,0
818835471,1
