0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.0129178114,0.00327087415,0.00082236524,-0.00139059915,-0.00586812176,0.00070312021,0.0175852237,0.00204052522,-0.0220463782,-0.000491526662,0.0135440229,-0.00178738895,0.0147734798,0.000264696864,-0.0174935139,-0.00806247592,0.330437927,0.00356757049,-0.336510093,-0.0123534856,-0.329076973,-0.00969340336,0.337017398,0.00812073471,-0.333646945,-0.00322835094,0.334507573,0.000396509453,0.327034836,0.00150437231,-0.33522813,-0.00211257627
-0.00462442523,-0.00495374019,-0.00301721806,-0.00722348771,0.00786583341,0.000259606351,0.0112269503,-0.00797026889,-0.000264164429,0.00542533031,0.000733861246,-0.00602593582,-0.00127249711,0.00738354431,-2.49984352e-05,-0.00672010292,-0.00347258037,0.0044925668,0.338960055,-0.350465677,-0.00385961683,-0.000756060824,-0.334289391,0.336362751,-0.00705223079,0.00188454209,0.343780765,-0.344845263,-0.00385386766,0.00233611796,-0.332264725,0.335167589
-0.000107186621,6.64565846e-11,-1.60392354e-06,-2.03257421e-15,-4.46810539e-14,-5.10712151e-13,-6.60826138e-07,2.08239199e-14,-4.02790929e-15,6.07056243e-15,-3.79969337e-11,-5.10644644e-16,2.21622598e-14,4.44029517e-13,2.84636911e-06,1.72580576e-15,-0.000703752376,-5.4236615e-16,9.85677028e-11,-3.62192001e-09,9.13203136e-16,4.44168151e-06,-4.20884566e-14,-1.49180185e-12,2.57380284e-09,-2.50033518e-12,9.73281818e-06,-9.07371411e-08,4.84859133e-05,-8.12566167e-11,0.000335719299,1.64278944e-08
-0.00442465,0.00130313,-0.00617217,-0.01097492,-0.21789596,0.22872155,0.20955311,-0.22042272,0.00661209,0.00310724,0.00680602,0.00499796,0.21387693,-0.22405102,-0.22196421,0.2119041,0.00235684,-0.00065759,0.00283961,0.00277776,0.21319847,-0.22824989,-0.21092432,0.22446534,-0.01060834,0.00499401,-0.00115466,-0.00911003,-0.23361933,0.22552793,0.207323,-0.22243461
-2.50608343e-15,-1.73430299e-15,-1.54855e-318,1.15153585e-05,1.1170201e-15,-8.96004575e-14,3.66011976e-12,-3.8244238e-12,-0.000278805809,-1.83352217e-12,2.9118571e-06,-3.38224e-318,-9.26735879e-15,8.99147893e-10,-1.57458552e-15,2.64599783e-15,-9.60043027e-14,-1.53262427e-05,4.52607437e-06,-5.50156164e-16,1.79507324e-05,6.3273e-319,-1.43697311e-09,-1.0063635e-10,1.10891031e-13,4.36375527e-15,6.2049e-319,5.57563444e-05,-0.000572724342,-2.70372229e-13,1.59661229e-13,-4.7259548e-09
-6.71904119e-05,1.43101192e-05,0.000107614557,-2.429336e-318,-7.47364761e-11,3.88397671e-10,2.83197011e-05,2.06121357e-13,1.4853278e-11,5.78472695e-12,-9.50836522e-10,-3.61725883e-09,-5.83379204e-08,1.18546812e-07,3.61659968e-06,1.32587728e-15,-1.93369134e-14,-0.000166073068,4.53391643e-09,-1.48226722e-08,1.84296742e-09,1.46209411e-13,8.48071412e-13,-3.94328913e-06,5.19287842e-06,1.87719996e-11,-9.16681749e-17,-1.12332476e-07,-3.70999615e-13,7.26133904e-16,5.62392543e-13,-1.27573702e-10
-3.96313533e-07,2.20147137e-15,-1.20705275e-16,3.20419862e-10,-9.95371028e-12,1.66323845e-07,9.05810128e-10,1.69616182e-07,-1.05763043e-09,0.00032707135,8.15938407e-12,5.76847449e-06,-5.08240472e-14,8.57036554e-08,-2.87390108e-13,-6.97517341e-14,-1.25237117e-14,5.91495149e-09,1.63065249e-07,-7.40617091e-15,-1.04472318e-09,-1.36494622e-13,2.07579143e-14,-3.99156526e-05,-2.26583915e-11,-2.4682712e-14,-7.71803416e-08,2.78508594e-10,-6.22012612e-11,8.48529271e-05,-2.59807451e-10,8.94360355e-14
0.27637287,-0.28049069,0.27894866,-0.28888807,0.28825893,-0.28657363,0.28552662,-0.2858964,-0.28631102,0.28327168,-0.28866036,0.28834463,-0.28888142,0.28085863,-0.29366013,0.27765664,-0.01524698,0.00053485,-0.01194725,-0.01244644,-0.01464804,0.00447837,-0.0061148,0.00126481,0.0041624,0.00558482,0.00587177,0.00200661,0.00677374,0.00355099,-0.00460579,-0.00156811
-5.85881555e-11,4.03142365e-06,-3.74429888e-11,2.00921519e-15,4.54356405e-15,-3.49620329e-09,3.08484125e-15,1.4415566e-12,5.44120656e-11,-1.13716547e-09,6.71717e-319,2.03187369e-11,2.55138769e-14,-5.33624897e-05,6.13322043e-09,5.14456952e-14,-1.87827505e-06,5.92798395e-13,3.13574256e-10,9.33381535e-08,-3.54588383e-08,8.53086985e-10,1.35025479e-14,-1.72433872e-05,-3.12354394e-11,-3.88868568e-12,2.61823714e-10,-9.70416465e-12,1.24711814e-10,1.45549391e-14,1.88616199e-08,5.06339897e-15
-0.295406432,0.308799924,-0.00105544541,0.00147455803,0.329347396,-0.348476742,0.00688805278,-0.00585300113,0.305139565,-0.317693833,-0.0165876167,0.0149208292,-0.323561334,0.338080694,-0.00695760839,0.00859412211,-0.005967941,-0.0118029213,-0.0102764457,-0.0183175304,0.00039004014,-0.00652353705,0.012035591,0.0206355934,0.00122784342,0.00584877585,0.00346515705,-3.74569801e-06,0.00465455639,0.011753575,0.0141227798,0.0120971158
1.44466794e-11,1.11030191e-05,-4.30832112e-06,-6.92239874e-11,5.53929824e-08,3.04192446e-15,2.10431615e-06,6.63584561e-09,4.17811751e-12,-3.52036569e-12,4.6727745e-13,-7.26863202e-10,-8.83642009e-10,0.000564245766,2.86352451e-06,-2.11383015e-15,9.45526857e-13,-9.94121328e-14,-5.05334266e-12,4.66630398e-06,-1.09808213e-07,4.49614961e-14,-1.65018887e-09,-1.53726818e-11,-2.13850931e-07,-7.65163665e-10,7.77483389e-16,2.78678782e-08,5.947905e-10,-0.000311536995,-3.30687708e-15,0.000352310645
-0.00828117883,0.182680784,0.0225411992,-0.235894615,-0.00868405461,0.188131533,0.00429460897,-0.234877811,-0.00370546795,-0.177706711,1.66351667e-05,0.238726096,0.00357037522,-0.18924803,-0.00412166777,0.239620683,-0.00857276027,0.177378171,0.00902600201,-0.232609083,-0.012421352,0.180294829,0.00332475257,-0.226543191,-0.00498931257,-0.172365876,0.0070630289,0.237195422,-0.0108802868,-0.176957299,0.012370214,0.238314798
-0.18933355,0.20026164,-0.20008818,0.20128422,-0.18482662,0.19470362,-0.19084632,0.21035732,-0.18558482,0.2041492,-0.19117276,0.21135257,-0.18926571,0.19835169,-0.19607113,0.18988303,0.20144735,-0.21844357,0.19289106,-0.2195882,0.19458091,-0.21115615,0.21241261,-0.21590761,0.20035571,-0.21810466,0.20049392,-0.22951567,0.19637432,-0.20902646,0.20728542,-0.22536912
0.02255746,0.01186403,0.01085237,0.03389773,0.01499111,0.05948131,-0.01169339,0.01888237,0.04082805,-0.02170708,-0.04084158,-0.00497098,0.04698112,0.03217945,0.08946324,0.11406237,0.07789721,0.04820129,0.03753367,0.06601433,0.02394579,0.00969654,-0.05084837,-0.03240417,0.04808755,-0.01379587,0.01590066,0.0324166,-0.00942625,-0.00701595,0.03593045,0.02539758
-0.22861397,0.2298276,0.0180808,-0.00998512,-0.2418067,0.22952973,0.00933324,-0.00849622,0.22543959,-0.2301118,0.00912861,0.0012874,0.21911519,-0.22951575,-0.00088605,-0.0148402,-0.25636224,0.23344048,0.00517201,-0.00212785,-0.2519807,0.2234926,0.01565225,0.00054002,0.23887928,-0.2205091,0.00464674,-0.00408108,0.24327803,-0.23743402,0.00080274,-0.00936607
-0.2208803,0.21689127,-0.2117593,0.2076056,0.20981516,-0.21952065,0.20919879,-0.21118085,-0.21256918,0.20929318,-0.21788406,0.22085202,0.20317896,-0.20190051,0.20042702,-0.21952623,0.20354009,-0.2159864,0.20104777,-0.2073666,-0.21123391,0.20717232,-0.19948679,0.2049116,0.1953465,-0.20203502,0.19887502,-0.1991499,-0.19796536,0.20123908,-0.18488533,0.19472521
0.00369205936,-0.00163774481,-0.00998193468,0.00782381738,0.00712785499,-0.00818622505,-9.0338435e-05,0.0100858418,0.00389316822,-0.00249833963,0.011235791,0.0140545833,-0.00532502232,-0.00906378307,-0.0166161464,-0.020674909,-0.401142835,-0.399029799,-0.034064463,-0.0250679552,0.379497729,0.390462287,0.0299420928,0.0151454366,0.388896487,0.393597187,0.0318016623,0.0195911215,-0.376548928,-0.383101744,-0.0248249255,-0.0206677113
0.03110855,0.01607388,0.01608878,0.04468737,0.02184023,0.07835583,-0.0131491,0.0270271,0.05381056,-0.0264439,-0.05016545,-0.00443656,0.06204435,0.0426302,0.11680702,0.14928291,0.10253399,0.0646861,0.05047131,0.08684408,0.03268159,0.01335849,-0.06401625,-0.04036009,0.06418884,-0.01656081,0.02226373,0.04377277,-0.01080941,-0.00690189,0.04788433,0.03447463
0.00386721,0.00191467,-0.0013062,-0.00088234,-0.01214484,-0.01307666,-0.00598261,0.00377572,-0.00474746,-0.00091159,0.01062358,-0.00073429,-0.01142134,-0.01109713,0.00254869,-0.01640875,0.27913342,-0.2899029,-0.30313789,0.31294015,0.28290198,-0.27638088,-0.30184987,0.31979204,0.28554375,-0.28095798,-0.31140651,0.31751796,0.27563977,-0.27299239,-0.30461939,0.31498467
1.41095804e-13,1.20240077e-15,4.3150136e-09,-1.90638704e-13,-1.63973453e-07,-1.43473925e-10,2.75843942e-14,-0.000173949358,-8.05477723e-09,-3.60680593e-09,-2.24337147e-09,-3.21688e-318,4.8792899e-08,-6.45428794e-14,-1.87139349e-11,-4.80039291e-11,3.42956132e-09,-6.98246351e-11,7.29952738e-10,1.14803278e-12,-4.14988408e-05,-1.99033985e-09,3.02562701e-16,-4.80130423e-12,2.05580645e-07,-2.31548078e-14,-2.38938557e-07,-0.00040999366,-4.47969382e-06,3.40329854e-13,6.55927605e-09,4.03377342e-11
0.0138429,0.00764637,0.00560414,0.0230052,0.00816103,0.04050776,-0.01023646,0.01042977,0.02767003,-0.01691217,-0.03131088,-0.00539403,0.031608,0.02155458,0.06168146,0.07836432,0.05304449,0.03160085,0.02458488,0.04504148,0.015124,0.00587374,-0.03739138,-0.02448528,0.03156847,-0.01104723,0.00933074,0.02102449,-0.00790655,-0.00723905,0.02377674,0.01621627
-0.00741247625,0.00328984698,0.00189739575,-0.00689838143,0.000575686894,-0.0032892805,0.000950062238,-0.00690498435,0.00914487404,0.00236291999,0.00138727615,-0.00539282575,-0.00227352558,0.00970249446,-0.00639989291,-0.00537592458,-0.00808102419,0.475730945,-0.00936272769,-0.489801751,-0.000284123474,-0.475696308,0.0126992921,0.498110794,-0.0110434357,0.469272814,-0.00152094601,-0.48053542,-0.00540597286,-0.47397994,0.0202382223,0.486072427
-1.01933584e-15,-2.99353337e-13,-5.25837592e-11,-1.76374561e-14,-2.81118358e-16,1.21882997e-10,-1.42311733e-08,-1.057137e-09,6.48641156e-13,-1.09602856e-09,1.92599748e-12,-0.000161026571,0.000232810454,-1.81310699e-09,4.55152819e-07,-6.0098429e-13,1.16374404e-12,5.52527665e-15,2.17606453e-15,-2.48379249e-08,4.96529497e-09,2.54351218e-08,8.13877248e-05,7.20354938e-13,-5.61708407e-12,-1.67185904e-06,2.21165658e-08,1.3797479e-11,-0.000351121037,-7.73657481e-08,-5.085602e-07,9.13502901e-06
0.00436392914,0.0030775502,-0.00885176308,-0.000112091213,0.00267446667,-0.00544009162,-0.0223751731,-0.0125195542,0.00237925798,-0.00288990033,-0.00500655023,0.00193515793,0.00590838274,0.00453675724,-0.0126565079,-0.00473758172,-0.00573462978,-0.0151946666,-0.00879586512,-0.00758931754,-0.000621329652,0.00655517966,0.0188691022,0.0193417795,0.373477328,0.374698924,-0.404976817,-0.405619378,-0.37783509,-0.377569395,0.414801018,0.412744229
-0.00109476,0.00915929,0.00356425,-0.00030584,0.00955572,-0.01441147,0.00453615,0.00737558,0.19732468,-0.20845981,-0.00268237,-0.00159038,-0.20840209,0.19745769,-0.0133951,-0.00029307,-0.01755864,0.01095156,-0.00879573,-0.01009086,0.01017286,0.00210794,0.012689,-0.00295873,-0.18358015,0.20127485,0.00112224,-0.00988228,0.19797385,-0.19057882,-0.00059189,-0.00143997
0.03432296,0.01767506,0.01806982,0.04877694,0.02443429,0.08550552,-0.01371484,0.03006928,0.05871587,-0.02823022,-0.05368373,-0.004212,0.06772156,0.04656593,0.12712824,0.16257835,0.11186844,0.07092572,0.05539079,0.09473455,0.03599177,0.01472021,-0.06896264,-0.04338603,0.07024575,-0.01760945,0.02465985,0.04807482,-0.01133109,-0.00688342,0.05238821,0.03791243
0.00661517,0.00408414,0.00142562,0.01390697,0.00271938,0.02487445,-0.0088583,0.00315429,0.01660882,-0.01296787,-0.02307984,-0.00560967,0.01856246,0.01267968,0.03833954,0.04859033,0.03230421,0.01791734,0.0138835,0.02768687,0.00773784,0.00258623,-0.02604361,-0.01806117,0.01745401,-0.00882544,0.00359594,0.01171004,-0.00626821,-0.00749691,0.01359316,0.00854234
0.000978892846,0.00235764577,0.00114938965,-0.00545525054,-0.00670548279,0.00270927848,0.00325633715,-0.000743595664,-0.431341428,0.42946418,0.441678408,-0.42371792,0.423147853,-0.428947674,-0.432619852,0.424848557,0.00894611068,-0.00207898029,-0.00403961935,-0.00162777317,-0.00541368947,-0.00876669588,-0.000121119772,-0.00448135341,-0.00906951074,-0.00449210536,-0.000214229221,0.00400204743,-0.0064954783,0.00186658528,-0.00853404702,-0.0130674054
2.30416697e-08,-2.59955657e-14,-6.2958308e-05,2.189946e-318,1.94755733e-13,2.90170256e-10,4.38882234e-13,-2.79848457e-12,2.949013e-05,-2.80732e-318,-2.94420089e-12,-1.26288971e-14,0.000439738848,5.27786223e-15,8.95037792e-07,5.48152437e-10,2.40084275e-08,-6.95341914e-05,-1.53959822e-09,5.58035001e-07,0.000733056043,0.000209570356,-1.05402232e-10,-3.31026936e-07,8.11427386e-15,6.89117196e-07,5.61033321e-10,4.54737226e-15,9.81190625e-09,1.53878827e-07,-2.83751007e-07,1.05837651e-10
-0.000455198932,-4.44824895e-16,-2.9630895e-13,-1.27364443e-12,-6.99469868e-14,-4.69563124e-12,-4.29496058e-07,-2.78836041e-11,1.93622425e-08,-6.8078333e-10,-1.63831213e-15,2.8501241e-06,-0.000708684713,1.95784825e-08,-2.83134578e-15,-1.60532065e-12,-8.63792036e-10,-2.44195358e-15,-7.92726155e-14,3.33396214e-05,0.000121153141,3.04345442e-06,1.16275397e-05,1.766e-320,4.42389361e-06,-1.67141111e-10,2.54483962e-08,-3.34088e-318,-1.86807024e-09,2.01976424e-09,2.19199403e-10,4.01373684e-07
0.00802712,0.30086073,0.01473672,0.30671169,-0.0059585,0.29268159,-0.00375121,0.29889036,-0.00320925,-0.30085772,-0.00097694,-0.2952682,-0.00153482,-0.30227164,-0.00461834,-0.30186619,-0.00594303,-0.36444963,-0.00523646,-0.36790538,0.003483,-0.36140426,-0.00424101,-0.36906165,0.00323683,0.36761595,0.00710535,0.37473006,0.00136079,0.36945862,-0.00221637,0.36571579
-0.28362143,0.00707769,0.30555784,0.0030288,0.00663879,-0.00264161,0.00032189,-0.00680058,0.29938262,-0.00268969,-0.30609738,-0.00747167,-0.01195124,-0.0017748,0.01305677,-0.00176857,0.29451871,-0.00509555,-0.3174847,-0.01952201,-0.00292998,-0.01155814,0.00840692,0.00497298,-0.30877389,-0.0023005,0.3199849,0.00070164,-0.01214627,0.02074855,0.01223223,0.02040333
-0.00422855377,0.00881497161,0.00337812807,-0.00526695951,0.00145658266,-0.00621528041,-0.00328374929,-0.00141146609,-0.00671845711,-0.00316741785,-0.00530664091,0.00156797572,-0.00889477769,-0.00173034971,-0.00174412431,-0.00978646738,-6.30528603e-05,-0.00678326065,0.000623927167,-0.0011156911,0.00657703418,-0.000496307615,0.00244161895,-0.00352400059,-0.349324922,0.35699422,-0.365672047,0.358583418,0.356079684,-0.351384471,0.350136865,-0.35029404
1.416466e-318,-8.2653547e-13,3.3966361e-15,-5.06054507e-07,2.48617468e-10,-1.00046017e-11,9.97162934e-09,3.67712e-318,5.31370328e-11,-2.35014488e-09,1.55194409e-11,-1.19744865e-05,8.99385143e-13,-2.49403046e-15,-1.66839258e-05,-2.80967677e-14,-2.91322985e-12,-0.000274172362,-1.10246104e-09,9.1401319e-15,7.85230211e-15,3.25628055e-15,2.30299863e-06,1.89300254e-06,1.62191052e-13,8.78560434e-12,-4.07360202e-12,1.17673004e-05,2.26658749e-15,-3.72367897e-13,-2.1031802e-13,-1.96733909e-06
-3.54792611e-11,-0.000332202596,4.82326299e-11,-1.5759852e-06,6.12904849e-11,-1.20559848e-13,-3.27882896e-15,1.01251436e-13,-3.80860687e-09,-2.32499192e-14,1.43094777e-06,-1.68458423e-05,-1.02489261e-14,-7.19074727e-08,-3.43178534e-07,-5.33445867e-14,-1.94187381e-14,-4.28420281e-13,9.51753423e-12,1.29351889e-07,7.65333268e-10,-3.38727756e-07,-5.01761605e-13,-3.61330497e-08,1.79131411e-11,7.3201464e-08,-3.26764733e-07,-2.87226394e-11,3.632573e-318,-1.628297e-318,-8.81871996e-10,8.15561726e-15
1.38146746e-14,1.79001069e-14,6.41172121e-07,1.8675884e-12,-1.13166623e-10,1.98775064e-05,4.86348179e-07,-2.01655217e-13,1.182304e-09,-5.85746311e-06,3.39688139e-12,6.33390468e-08,2.44324128e-07,-2.56994338e-15,4.05010424e-12,-8.56402586e-08,-5.95622958e-08,1.34929124e-08,-2.1419006e-15,-2.02723127e-06,-6.28443791e-06,-1.44033944e-05,-3.65759682e-11,-3.1620589e-10,4.155062e-14,5.57092043e-07,-8.28715419e-09,-7.38101712e-11,-2.85611916e-15,-7.21003851e-10,7.35093049e-11,-5.13706745e-17
0.000719103026,0.000782575919,0.00078168053,-0.0112544783,-0.00467522233,-0.00641062258,-0.00197301692,8.53618406e-05,0.34008874,-0.349056677,0.355264293,-0.352019343,-0.0107240393,0.00362882354,-0.000393637727,-0.00978384821,0.00631280884,-0.00468374498,-0.000171316336,0.000219553153,0.012237362,-0.0031964809,0.000762809011,0.00450015029,-0.339419396,0.342580512,-0.355783909,0.350185327,0.00146860907,0.00147197337,-0.0107591308,0.00514605836
1.3795775e-06,-8.78353357e-06,-8.51650116e-13,2.27511294e-10,1.53699067e-14,-1.13065276e-05,8.78478591e-12,6.69895985e-09,-8.58649519e-08,-6.0984249e-07,8.92933457e-11,-8.67815514e-12,5.9668845e-15,3.08323649e-15,4.33932051e-10,-2.54732367e-05,6.95157163e-11,-3.41341901e-05,1.52757089e-14,8.39771825e-10,-5.49316737e-14,8.39626964e-07,2.44486511e-05,1.86774932e-15,-3.41491911e-10,3.214386e-318,4.41584758e-10,-5.65658452e-08,-8.02738601e-06,6.23207215e-05,-4.06060323e-15,8.68814793e-05
-8.50256254e-12,-1.59139388e-07,-0.000229485355,1.9223709e-10,1.73359549e-08,1.13496525e-13,-3.40253914e-12,-1.7766566e-14,-1.47543811e-08,-5.48618977e-10,-4.67701555e-15,-1.31551322e-11,1.34071535e-05,1.7975937e-15,2.06077131e-14,-2.53063833e-07,-2.49473055e-05,3.21122451e-11,3.45670641e-10,3.03755038e-13,0.000603907313,-0.000455162621,-3.36153425e-15,5.771097e-12,1.74748426e-08,-3.17180492e-05,9.06353102e-05,-3.82901203e-05,-5.98769414e-07,-4.9394691e-10,1.23376042e-11,4.79157527e-08
0.2616692,-0.26730656,-0.27342959,0.26929047,-0.25765458,0.25972626,0.26745726,-0.26283391,-0.00289646,-0.00339258,0.01012359,0.00328713,-0.00781176,-0.01640565,-0.00994212,-0.00555015,0.25869009,-0.28773736,-0.28053181,0.26979008,-0.25713102,0.25577403,0.25837868,-0.2634016,0.00904025,-0.00582318,0.00624486,-0.00479691,-0.00782196,-0.00737585,-0.00935714,-0.01450484
-6.23640137e-14,6.30376905e-09,6.96413155e-08,9.01218486e-10,-9.39414006e-08,2.28488753e-15,-2.30978846e-12,2.03597286e-15,5.6654505e-06,-1.13965351e-09,-1.52773849e-06,-1.08419159e-13,-1.15768633e-14,2.64500218e-15,-3.98702892e-09,-1.05742e-318,-4.37457234e-14,-4.80241395e-10,-2.07171772e-05,4.44188753e-10,-5.14141602e-08,1.09978396e-11,-6.24502288e-15,-3.28870033e-07,-2.07956826e-10,-4.17926368e-15,-1.50898354e-12,1.06736422e-10,-1.32522865e-08,1.24898284e-09,-6.19590113e-05,-5.83012743e-10
2.45326948e-05,-2.24603871e-12,1.88882321e-13,2.18002663e-12,-1.95774182e-15,7.92102169e-11,-2.47449199e-13,1.23777048e-09,1.30735248e-12,1.58591192e-05,8.13763456e-14,2.61800746e-10,6.98787395e-09,-7.39648643e-10,-5.43164156e-06,-2.20675907e-13,3.18241299e-12,1.48800502e-12,1.1079279e-08,-2.24502883e-16,1.43246e-318,-4.52494345e-09,-1.12652362e-12,6.47557897e-12,-3.09005423e-15,2.15825833e-09,1.76746595e-05,1.14377994e-15,2.01825038e-09,-1.74206086e-13,-1.07482733e-07,3.48671049e-13
-0.26038458,0.26160542,0.00048633,-0.00101156,0.27674361,-0.28969807,-0.0044308,0.00107685,0.26420102,-0.25669373,-0.0019154,0.00552694,-0.2633028,0.26003109,-0.01004944,-0.0124923,-0.28623191,0.2749714,-0.00404256,0.00255499,0.27861313,-0.28099402,0.01453902,0.00411886,0.25231458,-0.23733974,0.0110588,-0.00418659,-0.26328129,0.26328598,0.0093121,-0.00187927
0.03064234,0.01584248,0.01580264,0.04409677,0.0214652,0.07732286,-0.01306814,0.026585,0.05309974,-0.02618501,-0.04965605,-0.00446749,0.06122241,0.0420587,0.11531236,0.14735722,0.10118495,0.06378473,0.04976203,0.08570327,0.03220354,0.01315987,-0.06329795,-0.03992295,0.06331158,-0.01640899,0.02191676,0.04315066,-0.01073399,-0.00690597,0.0472315,0.03397878
-0.29338336,-0.00107757,0.30233403,-0.0045947,0.31020039,0.00919099,-0.30235928,-0.01176373,-0.29999927,0.00436294,0.2968029,0.00126578,0.30129602,0.00622965,-0.30127972,-0.0098653,-0.30696321,0.01030857,0.30809976,0.0015298,0.30377193,0.00563286,-0.30412064,-0.01027423,-0.30700123,0.01005423,0.30287583,0.0079481,0.29772506,0.0059645,-0.31362993,-0.00868613
0.01310357,0.00729159,0.00516363,0.02208419,0.00759057,0.03891016,-0.01011231,0.00969992,0.02655662,-0.01650876,-0.0304981,-0.00542447,0.03029793,0.02065599,0.05932512,0.07534409,0.05094319,0.03020016,0.02349417,0.04327382,0.01437664,0.00554526,-0.03624919,-0.02382566,0.03015378,-0.01081885,0.00876362,0.02006764,-0.00776644,-0.00726489,0.02274592,0.01543713
0.0150216732,-0.0013932702,0.333064518,-0.304402901,0.000262389973,-0.000777817176,-0.344013684,0.301406542,-0.00242866848,-0.00488826092,0.0117450212,0.0026082728,0.00123985159,-0.00322183242,-0.0192473575,-0.00822741828,-0.00975054114,0.000385151237,-0.342260256,0.294241351,0.0103455196,-0.00574459931,0.352949914,-0.295219139,0.00379886851,0.00455520392,-0.0068958747,-0.00918141005,0.00076504772,0.00812203968,0.00695728463,0.0157107614
-0.00058775,0.00074773,0.00142559,-0.00092645,-0.02644118,0.0152794,-0.0150728,0.01163893,-0.00240268,0.01282915,0.00451957,0.00192625,0.49198101,-0.49644827,0.49517764,-0.51454908,0.00153476,-0.00543613,-0.00638115,0.00878686,0.02177092,-0.02222514,0.00883923,-0.00309474,-0.00312111,-0.00612249,-0.00620013,0.00745751,-0.4899597,0.49949588,-0.49701799,0.49414831
-0.00029138,-0.00933747,-0.01162101,0.0034411,0.00372719,-0.00405704,-0.00309798,0.01012464,0.25551191,-0.26277279,0.26537065,-0.26312494,-0.26071074,0.25849998,-0.26892285,0.26007666,-0.01688978,0.00919016,-0.01386299,-0.00047607,0.00235318,0.00347217,0.00482139,0.02246431,0.24914528,-0.24956239,0.2555649,-0.24603127,-0.26694456,0.25858854,-0.25398614,0.25592478
-0.00287107,0.00137165,0.30596496,-0.34476675,0.00152062,-0.00254227,-0.31329742,0.35916877,0.01084421,0.01203043,-0.31651013,0.35887241,-0.00120201,-0.00764943,0.31269514,-0.36935837,0.00576707,0.00151901,-0.00850992,-0.00851665,0.01163176,-0.00446647,0.01769557,0.00638478,-0.00069549,-0.00607999,0.0107321,0.00247757,0.00520753,0.01787183,-0.01238741,0.00150435
0.338869313,-0.35641585,-0.367846955,0.36274314,0.0123716049,-0.00688466595,-0.00934056036,0.000200867047,0.358777303,-0.351825645,-0.362804607,0.367649933,0.00482094341,0.00240785197,-0.0159545367,-0.0105707069,-0.360007529,0.348155311,0.351673324,-0.34958482,0.00560490547,-0.00223222599,0.000175655166,-0.00195960414,-0.354223398,0.349263862,0.365962247,-0.362347599,0.0051459746,-0.0133618916,0.00127666865,-0.00766584771
-4.02712072e-05,2.66430035e-12,2.04129845e-08,5.75678181e-11,1.4354893e-06,2.01648609e-11,2.80647583e-14,-4.17791112e-15,7.23939185e-12,-7.07569998e-16,3.6517183e-08,1.08994221e-12,3.45525999e-11,2.88753556e-06,-1.49351674e-12,3.48368948e-09,2.48750166e-13,6.88518931e-05,-1.44018256e-13,2.95758e-318,-4.21769286e-10,7.15736406e-12,1.24885e-319,-5.09629563e-12,7.35394139e-07,1.62248669e-15,4.37367e-319,1.27335533e-11,1.57545919e-12,-6.72543168e-14,-5.73243678e-05,9.21159171e-12
0.00323922781,0.0101362654,0.0188763364,-0.0108996014,-0.00827115597,0.000882342943,0.00524236098,0.00679441987,0.37857298,0.387059202,-0.00451817954,-0.00788511998,-0.394600791,-0.392283193,0.00280454191,-0.00554517403,0.00228939757,-0.00303545298,-0.00652622559,-0.0103604194,0.00176317522,-0.00233787101,2.43404364e-06,0.00458257953,-0.370373808,-0.384489121,-0.00127646031,0.00213052609,0.375126219,0.378974181,-0.008616604,-0.00492627729
0.00256128122,0.0233816884,0.0110404663,0.538455073,-0.00212790981,-0.0108204639,-0.00563381976,-0.526897827,-0.00383169811,-0.00769216597,0.00238326222,-0.528606669,-0.00525754895,0.00382353304,-0.00586681571,0.512908154,0.000953086871,-0.0120936782,-0.0166073506,-0.537363623,-0.0124583018,0.0103705736,0.00376200944,0.526675603,0.00814960874,0.0061199542,-0.00291666481,0.525208939,-0.00388620905,-0.00403713149,0.000165042678,-0.514444999
8.93053686e-08,3.19649674e-10,8.74621838e-14,-0.000297920574,7.77924879e-15,-0.000317973767,-2.91728e-318,1.23070378e-14,3.71612817e-10,3.31664575e-14,-7.73589969e-06,-0.00067803539,-4.5166594e-15,1.43553285e-10,-1.53925167e-07,8.12919404e-15,-2.5296498e-10,-2.00227926e-07,-2.93871263e-13,1.36457445e-15,9.85435511e-12,-9.23617008e-11,-2.70037241e-14,2.00647413e-09,-9.25507117e-05,2.32779663e-12,-8.19855054e-10,-1.006585e-318,2.74971172e-14,-7.16521576e-15,-6.10211662e-10,5.58225339e-12
-2.05479504e-310,-1.48635712e-312,-2.40194334e-311,4.99858299e-311,-1.58246645e-312,-1.30508679e-309,-7.45004245e-313,-7.6098501e-312,-3.38780069e-310,-2.62427618e-310,-1.54717995e-313,1.66844545e-307,-1.87087868e-311,-3.18309733e-312,2.31896375e-309,-9.57562225e-311,4.48893797e-311,-1.56040458e-312,-1.03802067e-310,6.47378775e-308,3.75086756e-312,-4.68912003e-313,7.86562647e-312,1.98050556e-310,-8.6548203e-311,7.75313232e-310,-1.00973469e-312,-5.4918351e-306,-6.60200144e-311,-8.85186837e-307,-8.10401787e-313,-2.59887547e-311
